tanggal,Tn,Tx,Tavg,pr
29-08-1979,22.0,32.4,26.1,0.0
30-08-1979,22.0,32.4,26.4,0.0
31-08-1979,21.0,32.6,26.8,0.0
01-09-1979,21.0,31.8,26.9,0.0
02-09-1979,22.0,32.0,27.3,0.0
03-09-1979,24.0,31.8,26.7,0.0
04-09-1979,21.0,32.0,26.8,0.0
05-09-1979,21.0,31.4,26.3,0.0
06-09-1979,21.0,31.4,26.7,0.0
07-09-1979,23.0,34.8,27.7,0.0
08-09-1979,22.0,34.3,28.0,0.0
09-09-1979,24.0,33.8,27.2,0.0
10-09-1979,22.0,31.6,27.5,0.0
11-09-1979,22.0,35.2,28.2,0.0
12-09-1979,24.0,33.2,28.2,0.0
13-09-1979,23.0,32.8,27.1,0.0
14-09-1979,22.0,34.2,27.7,0.0
15-09-1979,23.0,33.2,27.1,0.0
16-09-1979,24.0,33.7,27.8,0.0
17-09-1979,23.0,33.6,27.7,0.0
18-09-1979,24.0,33.4,27.1,0.0
19-09-1979,23.0,30.0,26.8,0.0
20-09-1979,22.0,33.6,27.5,0.0
21-09-1979,22.0,32.2,26.7,0.0
22-09-1979,22.0,32.2,27.1,0.0
23-09-1979,23.0,31.6,27.0,0.0
24-09-1979,23.0,33.2,27.1,0.0
25-09-1979,23.0,33.4,27.2,0.0
26-09-1979,23.0,32.8,27.2,0.0
27-09-1979,22.0,33.4,28.0,0.0
28-09-1979,23.0,32.0,27.5,0.0
29-09-1979,23.0,32.4,27.7,0.0
30-09-1979,22.0,32.8,28.0,0.0
01-10-1979,22.0,33.2,27.4,0.0
02-10-1979,23.0,30.6,26.2,0.0
03-10-1979,22.0,35.8,27.7,0.0
04-10-1979,22.0,34.2,28.1,0.0
05-10-1979,21.0,34.2,28.3,0.0
06-10-1979,21.0,33.4,26.3,0.0
07-10-1979,22.0,32.2,27.2,0.0
08-10-1979,22.0,34.3,27.7,0.0
09-10-1979,22.0,34.4,27.0,0.0
10-10-1979,22.0,34.8,28.2,0.0
11-10-1979,22.0,34.2,27.0,0.0
12-10-1979,22.0,32.4,27.5,0.0
13-10-1979,21.0,31.7,27.9,0.0
14-10-1979,24.0,33.6,26.7,0.0
15-10-1979,24.0,32.0,28.2,0.0
16-10-1979,23.0,33.6,27.5,4.0
17-10-1979,24.0,33.0,28.1,0.0
18-10-1979,24.0,33.3,28.3,0.0
19-10-1979,24.0,33.4,28.3,0.0
20-10-1979,24.0,33.0,28.5,0.0
21-10-1979,23.0,34.1,29.6,0.0
22-10-1979,23.0,34.8,28.4,0.0
23-10-1979,24.0,31.8,27.7,0.0
24-10-1979,24.0,32.0,28.2,0.0
25-10-1979,24.0,32.2,28.4,0.0
26-10-1979,24.0,33.0,28.9,0.0
27-10-1979,25.0,33.8,28.9,0.0
28-10-1979,25.0,34.6,29.3,0.0
29-10-1979,26.0,33.4,29.2,0.0
30-10-1979,24.0,35.8,29.0,0.0
31-10-1979,24.0,35.0,29.4,0.0
01-11-1979,25.0,35.6,30.2,0.0
02-11-1979,25.0,33.8,30.0,0.0
03-11-1979,25.0,35.0,30.4,0.0
04-11-1979,25.0,36.1,29.9,0.0
05-11-1979,25.0,35.6,30.4,0.0
06-11-1979,25.0,37.3,29.5,0.0
07-11-1979,25.0,35.6,30.0,0.0
08-11-1979,24.0,36.8,29.5,0.0
09-11-1979,25.0,34.6,29.2,0.0
10-11-1979,23.0,36.3,29.8,0.0
11-11-1979,24.0,34.2,29.0,0.0
12-11-1979,25.0,34.2,29.3,0.0
13-11-1979,24.0,35.2,29.1,0.0
14-11-1979,25.0,33.4,29.3,0.0
15-11-1979,25.0,33.8,29.8,0.0
16-11-1979,26.0,34.6,29.2,0.0
17-11-1979,25.0,35.6,30.6,0.0
18-11-1979,25.0,37.0,30.8,0.0
19-11-1979,26.0,37.0,29.9,0.0
20-11-1979,25.0,36.2,31.3,0.0
21-11-1979,25.0,36.2,29.8,0.0
22-11-1979,24.0,34.0,29.6,0.0
23-11-1979,25.0,34.0,29.4,0.0
24-11-1979,25.0,34.8,30.0,0.0
25-11-1979,25.0,33.0,29.6,0.0
26-11-1979,23.0,33.2,28.5,8.0
27-11-1979,24.0,31.4,26.7,79.0
28-11-1979,25.0,33.2,28.5,0.0
29-11-1979,26.0,31.8,28.2,0.0
30-11-1979,26.0,36.0,30.6,0.0
01-12-1979,26.0,35.1,29.6,0.0
02-12-1979,25.0,33.8,28.7,0.0
03-12-1979,25.0,33.8,28.8,0.0
04-12-1979,26.0,32.6,28.8,0.0
05-12-1979,24.0,33.0,29.1,3.0
06-12-1979,24.0,30.4,26.5,9.0
07-12-1979,23.0,31.3,25.7,9.0
08-12-1979,23.0,31.2,25.5,30.0
09-12-1979,23.0,30.9,25.6,1.0
10-12-1979,24.0,30.8,26.7,0.0
11-12-1979,24.0,32.1,28.4,17.0
12-12-1979,22.0,33.4,28.8,0.0
13-12-1979,23.0,33.4,27.9,0.0
14-12-1979,23.0,32.1,28.3,0.0
15-12-1979,24.0,32.1,28.1,0.0
16-12-1979,25.0,33.3,28.8,0.0
17-12-1979,25.0,34.4,29.5,0.0
18-12-1979,24.0,32.5,29.2,0.0
19-12-1979,25.0,34.2,29.5,0.0
20-12-1979,25.0,34.3,28.9,0.0
21-12-1979,24.0,31.0,27.4,21.0
22-12-1979,24.0,32.2,26.2,33.0
23-12-1979,24.0,31.0,27.4,0.0
24-12-1979,24.0,31.0,26.8,0.0
25-12-1979,25.0,30.4,26.7,8.0
26-12-1979,23.0,29.6,25.1,33.0
27-12-1979,25.0,31.0,27.1,0.0
28-12-1979,24.0,31.0,28.1,8.0
29-12-1979,24.0,31.2,26.3,2.0
30-12-1979,23.0,30.6,26.6,16.0
31-12-1979,25.0,28.8,25.8,0.0
01-01-1980,25.0,30.2,27.9,3.0
02-01-1980,24.0,30.0,27.0,2.0
03-01-1980,25.0,30.8,27.9,2.0
04-01-1980,25.0,30.4,27.6,10.0
05-01-1980,25.0,30.4,28.6,6.0
06-01-1980,25.0,31.2,28.5,2.0
07-01-1980,26.0,31.2,28.4,8.0
08-01-1980,26.0,30.0,28.0,0.0
09-01-1980,22.0,29.6,26.9,22.0
10-01-1980,24.0,29.9,27.5,0.0
11-01-1980,24.0,30.0,27.5,0.0
12-01-1980,23.0,30.2,26.4,67.0
13-01-1980,23.0,29.6,25.4,19.0
14-01-1980,24.0,27.4,25.7,1.0
15-01-1980,24.0,29.7,26.1,0.0
16-01-1980,25.0,30.3,27.5,3.0
17-01-1980,25.0,30.2,27.1,8.0
18-01-1980,26.0,31.6,27.5,0.0
19-01-1980,23.0,26.8,26.4,26.0
20-01-1980,25.0,30.6,26.4,0.0
21-01-1980,24.0,30.2,27.1,0.0
22-01-1980,23.0,30.6,26.2,63.0
23-01-1980,23.0,32.0,26.1,0.0
24-01-1980,23.0,29.6,26.3,16.0
25-01-1980,23.0,28.6,25.7,24.0
26-01-1980,24.0,29.4,25.3,4.0
27-01-1980,23.0,30.0,26.9,25.0
28-01-1980,22.0,26.4,24.2,224.0
29-01-1980,21.0,26.3,24.0,74.0
30-01-1980,25.0,30.0,27.5,0.0
31-01-1980,25.0,30.9,27.9,0.0
01-02-1980,22.0,31.2,28.0,0.0
02-02-1980,23.0,28.0,24.7,124.0
03-02-1980,22.0,25.6,23.1,86.0
04-02-1980,23.0,27.9,24.3,96.0
05-02-1980,22.0,27.8,24.6,53.0
06-02-1980,23.0,26.6,23.9,59.0
07-02-1980,23.0,28.4,24.4,13.0
08-02-1980,22.0,29.6,26.7,35.0
09-02-1980,24.0,29.1,26.1,0.0
10-02-1980,24.0,28.8,26.2,16.0
11-02-1980,23.0,29.2,24.6,29.0
12-02-1980,24.0,28.4,25.9,13.0
13-02-1980,23.0,26.7,24.3,26.0
14-02-1980,25.0,27.6,26.0,0.0
15-02-1980,26.0,29.8,27.4,0.0
16-02-1980,26.0,30.0,27.5,0.0
17-02-1980,26.0,31.0,27.9,0.0
18-02-1980,24.0,30.0,27.6,0.0
19-02-1980,24.0,30.6,27.1,1.0
20-02-1980,23.0,29.4,26.5,8.0
21-02-1980,23.0,29.8,26.2,0.0
22-02-1980,22.0,30.6,26.7,0.0
23-02-1980,21.0,29.2,25.6,0.0
24-02-1980,23.0,29.8,26.0,0.0
25-02-1980,23.0,30.2,26.7,0.0
26-02-1980,23.0,30.6,26.7,15.0
27-02-1980,23.0,30.7,26.6,0.0
28-02-1980,23.0,30.8,26.5,0.0
29-02-1980,24.0,32.2,27.1,4.0
01-03-1980,24.0,30.3,27.4,0.0
02-03-1980,25.0,31.2,28.6,0.0
03-03-1980,25.0,31.6,27.7,0.0
04-03-1980,24.0,30.8,27.8,0.0
05-03-1980,23.0,31.4,27.0,0.0
06-03-1980,24.0,31.8,27.2,0.0
07-03-1980,24.0,31.8,25.9,1.0
08-03-1980,23.0,30.4,26.0,3.0
09-03-1980,22.0,30.2,26.6,0.0
10-03-1980,25.0,30.4,27.0,0.0
11-03-1980,23.0,30.6,27.1,1.0
12-03-1980,24.0,30.4,25.8,0.0
13-03-1980,24.0,30.6,27.0,0.0
14-03-1980,23.0,32.3,27.4,0.0
15-03-1980,23.0,30.4,26.0,25.0
16-03-1980,22.0,31.9,26.7,0.0
17-03-1980,23.0,31.8,25.7,0.0
18-03-1980,23.0,30.0,26.6,0.0
19-03-1980,23.0,29.8,26.2,0.0
20-03-1980,22.0,30.0,26.0,11.0
21-03-1980,24.0,29.8,26.8,0.0
22-03-1980,23.0,30.4,26.5,0.0
23-03-1980,23.0,31.6,26.4,5.0
24-03-1980,23.0,30.1,25.8,0.0
25-03-1980,23.0,31.3,26.1,0.0
26-03-1980,23.0,32.0,26.4,0.0
27-03-1980,22.0,30.4,26.1,21.0
28-03-1980,22.0,30.6,26.5,0.0
29-03-1980,23.0,31.0,27.0,0.0
30-03-1980,23.0,30.6,27.0,0.0
31-03-1980,23.0,30.8,27.3,0.0
01-04-1980,23.0,30.6,27.3,0.0
02-04-1980,23.0,32.2,27.7,0.0
03-04-1980,23.0,32.2,27.4,8888.0
04-04-1980,24.0,32.4,27.0,0.0
05-04-1980,24.0,30.4,26.5,8888.0
06-04-1980,23.0,32.3,27.2,0.0
07-04-1980,23.0,32.7,27.8,0.0
08-04-1980,23.0,32.8,27.6,0.0
09-04-1980,26.0,33.4,28.0,0.0
10-04-1980,25.0,32.8,28.4,0.0
11-04-1980,24.0,32.4,27.7,0.0
12-04-1980,25.0,33.2,28.6,0.0
13-04-1980,24.0,33.4,28.0,0.0
14-04-1980,25.0,32.8,27.9,0.0
15-04-1980,24.0,33.5,28.4,0.0
16-04-1980,24.0,33.4,27.5,0.0
17-04-1980,23.0,32.2,26.9,39.0
18-04-1980,25.0,31.2,27.5,5.0
19-04-1980,24.0,31.0,26.6,27.0
20-04-1980,24.0,31.5,26.5,22.0
21-04-1980,23.0,31.7,27.4,0.0
22-04-1980,22.0,32.2,26.6,0.0
23-04-1980,22.0,31.6,26.8,0.0
24-04-1980,24.0,31.8,27.0,0.0
25-04-1980,24.0,32.4,27.4,0.0
26-04-1980,24.0,32.4,27.8,0.0
27-04-1980,24.0,31.4,27.4,0.0
28-04-1980,23.0,30.6,27.1,0.0
29-04-1980,23.0,30.6,26.5,0.0
30-04-1980,25.0,32.1,27.2,0.0
01-05-1980,25.0,32.4,27.3,0.0
02-05-1980,25.0,31.6,28.1,0.0
03-05-1980,24.0,31.7,26.9,0.0
04-05-1980,24.0,31.6,27.9,0.0
05-05-1980,24.0,32.4,28.4,0.0
06-05-1980,23.0,32.8,28.4,0.0
07-05-1980,23.0,33.0,26.8,0.0
08-05-1980,22.0,32.8,26.9,0.0
09-05-1980,21.0,32.6,27.0,0.0
10-05-1980,22.0,31.8,26.9,0.0
11-05-1980,22.0,32.2,27.0,0.0
12-05-1980,22.0,31.6,26.3,0.0
13-05-1980,23.0,31.7,26.4,0.0
14-05-1980,25.0,31.6,27.2,0.0
15-05-1980,25.0,31.6,27.5,0.0
16-05-1980,22.0,31.7,27.5,0.0
17-05-1980,23.0,31.6,27.5,0.0
18-05-1980,23.0,31.4,26.7,2.0
19-05-1980,22.0,31.4,25.9,0.0
20-05-1980,22.0,29.6,25.7,0.0
21-05-1980,24.0,31.0,26.2,0.0
22-05-1980,23.0,30.0,26.1,0.0
23-05-1980,23.0,31.5,27.3,0.0
24-05-1980,23.0,31.8,26.8,0.0
25-05-1980,24.0,32.6,26.5,16.0
26-05-1980,22.0,33.1,27.7,0.0
27-05-1980,25.0,32.8,26.1,0.0
28-05-1980,25.0,32.4,28.4,0.0
29-05-1980,23.0,32.5,27.6,0.0
30-05-1980,23.0,32.1,26.8,0.0
31-05-1980,21.0,32.2,27.4,0.0
01-06-1980,21.0,31.8,26.5,0.0
02-06-1980,23.0,32.2,27.2,0.0
03-06-1980,24.0,31.8,27.1,0.0
04-06-1980,22.0,31.4,26.9,0.0
05-06-1980,21.0,28.8,25.3,0.0
06-06-1980,22.0,31.1,26.0,0.0
07-06-1980,23.0,31.8,26.1,0.0
08-06-1980,22.0,32.2,26.1,0.0
09-06-1980,23.0,31.8,26.4,0.0
10-06-1980,21.0,31.8,26.4,0.0
11-06-1980,22.0,32.6,26.0,0.0
12-06-1980,22.0,32.6,27.3,0.0
13-06-1980,25.0,32.4,27.4,0.0
14-06-1980,24.0,31.6,26.8,0.0
15-06-1980,25.0,32.4,26.5,0.0
16-06-1980,24.0,31.0,26.9,0.0
17-06-1980,21.0,32.2,26.6,0.0
18-06-1980,23.0,32.4,26.9,0.0
19-06-1980,23.0,31.9,26.3,0.0
20-06-1980,23.0,31.1,26.8,0.0
21-06-1980,20.0,30.6,25.3,0.0
22-06-1980,20.0,30.0,24.9,0.0
23-06-1980,21.0,30.1,24.2,1.0
24-06-1980,22.0,30.2,25.3,1.0
25-06-1980,20.0,31.0,25.9,0.0
26-06-1980,22.0,31.8,26.2,0.0
27-06-1980,21.0,30.4,25.7,4.0
28-06-1980,22.0,30.8,25.8,0.0
29-06-1980,21.0,31.3,25.5,0.0
30-06-1980,21.0,31.0,25.7,0.0
01-07-1980,21.0,30.6,25.6,0.0
02-07-1980,21.0,30.4,25.3,0.0
03-07-1980,22.0,31.4,26.4,0.0
04-07-1980,21.0,29.9,25.0,8888.0
05-07-1980,23.0,30.4,25.7,0.0
06-07-1980,21.0,30.8,25.1,0.0
07-07-1980,20.0,30.7,25.1,0.0
08-07-1980,21.0,30.2,25.0,0.0
09-07-1980,18.0,30.0,24.6,0.0
10-07-1980,22.0,32.0,26.4,0.0
11-07-1980,24.0,30.9,26.2,0.0
12-07-1980,23.0,32.8,26.4,8888.0
13-07-1980,23.0,32.0,26.2,0.0
14-07-1980,22.0,31.4,26.0,8888.0
15-07-1980,22.0,32.0,27.0,0.0
16-07-1980,23.0,32.5,26.2,0.0
17-07-1980,23.0,32.4,26.6,0.0
18-07-1980,23.0,32.2,26.1,0.0
19-07-1980,23.0,31.2,25.5,0.0
20-07-1980,20.0,31.0,26.7,0.0
21-07-1980,21.0,30.8,25.6,0.0
22-07-1980,23.0,31.7,26.7,0.0
23-07-1980,23.0,32.2,26.6,0.0
24-07-1980,23.0,32.3,26.5,0.0
25-07-1980,22.0,31.8,26.0,0.0
26-07-1980,21.0,31.4,25.4,0.0
27-07-1980,18.0,30.0,23.5,0.0
28-07-1980,18.0,30.4,23.9,0.0
29-07-1980,19.0,30.4,23.8,0.0
30-07-1980,19.0,31.6,24.6,0.0
31-07-1980,22.0,31.4,26.2,0.0
01-08-1980,24.0,31.8,26.7,0.0
02-08-1980,22.0,31.0,25.9,0.0
03-08-1980,22.0,29.9,25.2,0.0
04-08-1980,21.0,31.0,25.6,0.0
05-08-1980,22.0,31.5,26.2,0.0
06-08-1980,20.0,31.8,25.5,0.0
07-08-1980,21.0,32.6,26.3,0.0
08-08-1980,23.0,31.4,27.0,8888.0
09-08-1980,22.0,31.2,26.1,0.0
10-08-1980,21.0,31.0,26.1,0.0
11-08-1980,23.0,31.4,26.2,0.0
12-08-1980,23.0,31.4,25.6,0.0
13-08-1980,22.0,30.6,25.9,0.0
14-08-1980,23.0,32.1,26.5,0.0
15-08-1980,21.0,31.6,25.8,0.0
16-08-1980,22.0,31.6,25.7,0.0
17-08-1980,21.0,32.0,26.6,0.0
18-08-1980,22.0,33.0,26.2,0.0
19-08-1980,23.0,31.2,26.3,0.0
20-08-1980,22.0,31.8,26.6,0.0
21-08-1980,23.0,33.0,27.2,0.0
22-08-1980,23.0,32.0,26.8,0.0
23-08-1980,22.0,31.2,26.1,0.0
24-08-1980,21.0,31.4,25.8,0.0
25-08-1980,20.0,31.6,25.5,0.0
26-08-1980,20.0,31.6,25.2,0.0
27-08-1980,20.0,30.8,24.3,0.0
28-08-1980,21.0,33.9,27.5,0.0
29-08-1980,23.0,33.6,27.1,0.0
30-08-1980,22.0,32.8,26.2,0.0
31-08-1980,22.0,32.5,26.6,0.0
01-09-1980,23.0,33.0,27.0,0.0
02-09-1980,20.0,33.4,25.3,0.0
03-09-1980,22.0,32.6,26.9,0.0
04-09-1980,22.0,32.4,26.8,0.0
05-09-1980,22.0,32.6,27.0,0.0
06-09-1980,23.0,32.3,26.7,0.0
07-09-1980,21.0,32.8,27.0,0.0
08-09-1980,20.0,33.8,26.3,0.0
09-09-1980,21.0,31.2,25.9,0.0
10-09-1980,22.0,32.4,26.5,0.0
11-09-1980,22.0,33.2,26.7,0.0
12-09-1980,23.0,32.2,26.1,0.0
13-09-1980,23.0,31.2,27.1,0.0
14-09-1980,21.0,31.3,26.2,0.0
15-09-1980,19.0,31.4,25.1,0.0
16-09-1980,20.0,31.4,26.1,0.0
17-09-1980,23.0,33.0,27.0,0.0
18-09-1980,23.0,32.2,26.6,0.0
19-09-1980,21.0,30.8,25.7,0.0
20-09-1980,22.0,33.4,27.0,0.0
21-09-1980,20.0,34.0,28.3,0.0
22-09-1980,19.0,32.4,26.5,0.0
23-09-1980,19.0,34.0,26.8,0.0
24-09-1980,22.0,32.8,27.2,0.0
25-09-1980,21.0,34.4,27.0,0.0
26-09-1980,22.0,33.7,26.9,0.0
27-09-1980,21.0,33.8,28.0,0.0
28-09-1980,21.0,35.2,28.3,0.0
29-09-1980,23.0,34.8,28.0,0.0
30-09-1980,23.0,33.4,27.4,0.0
01-10-1980,23.0,34.4,27.1,0.0
02-10-1980,22.0,33.6,27.9,0.0
03-10-1980,21.0,32.8,26.5,0.0
04-10-1980,22.0,31.4,27.1,0.0
05-10-1980,21.0,33.6,27.3,0.0
06-10-1980,23.0,31.9,27.0,0.0
07-10-1980,22.0,32.8,27.4,0.0
08-10-1980,21.0,33.6,27.1,0.0
09-10-1980,22.0,30.4,27.0,0.0
10-10-1980,23.0,31.8,27.1,0.0
11-10-1980,23.0,32.0,27.1,0.0
12-10-1980,21.0,32.4,27.2,0.0
13-10-1980,22.0,31.6,27.6,0.0
14-10-1980,23.0,33.4,27.8,0.0
15-10-1980,24.0,35.4,28.2,0.0
16-10-1980,22.0,34.3,28.3,0.0
17-10-1980,23.0,34.6,28.1,0.0
18-10-1980,22.0,32.4,27.2,4.0
19-10-1980,23.0,33.6,27.7,0.0
20-10-1980,23.0,32.4,27.4,0.0
21-10-1980,23.0,33.4,28.0,0.0
22-10-1980,23.0,32.8,28.0,0.0
23-10-1980,23.0,34.5,28.1,0.0
24-10-1980,21.0,34.6,28.3,0.0
25-10-1980,24.0,32.4,28.1,0.0
26-10-1980,25.0,33.8,28.5,0.0
27-10-1980,24.0,32.8,27.2,15.0
28-10-1980,24.0,32.4,28.5,0.0
29-10-1980,23.0,34.0,28.0,0.0
30-10-1980,23.0,33.8,29.2,0.0
31-10-1980,23.0,32.4,28.9,0.0
01-11-1980,22.0,36.8,30.1,0.0
02-11-1980,22.0,36.0,28.3,0.0
03-11-1980,24.0,34.3,28.9,0.0
04-11-1980,23.0,35.2,29.2,0.0
05-11-1980,24.0,33.6,28.9,0.0
06-11-1980,24.0,34.3,28.8,8888.0
07-11-1980,23.0,34.4,29.0,9.0
08-11-1980,24.0,32.4,27.9,0.0
09-11-1980,24.0,32.4,28.0,3.0
10-11-1980,24.0,33.1,27.5,8888.0
11-11-1980,23.0,34.1,28.1,8888.0
12-11-1980,23.0,34.4,29.0,0.0
13-11-1980,23.0,34.2,28.2,0.0
14-11-1980,23.0,35.6,30.1,0.0
15-11-1980,23.0,35.1,29.7,0.0
16-11-1980,24.0,35.4,29.2,0.0
17-11-1980,25.0,34.8,29.3,8888.0
18-11-1980,24.0,33.0,28.4,4.0
19-11-1980,24.0,33.2,28.8,1.0
20-11-1980,25.0,32.2,27.4,5.0
21-11-1980,25.0,32.4,27.4,12.0
22-11-1980,24.0,32.8,29.2,44.0
23-11-1980,24.0,33.0,28.7,8888.0
24-11-1980,25.0,33.4,28.7,8888.0
25-11-1980,26.0,32.8,29.7,8888.0
26-11-1980,25.0,34.8,30.1,0.0
27-11-1980,23.0,34.2,28.9,0.0
28-11-1980,25.0,33.6,28.3,0.0
29-11-1980,25.0,32.0,27.4,0.0
30-11-1980,25.0,31.6,29.1,7.0
01-12-1980,25.0,38.0,29.2,0.0
02-12-1980,26.0,32.6,28.0,48.0
03-12-1980,23.0,31.6,27.4,29.0
04-12-1980,23.0,31.6,27.8,9.0
05-12-1980,24.0,32.7,26.4,0.0
06-12-1980,25.0,33.6,28.4,0.0
07-12-1980,26.0,32.6,28.8,0.0
08-12-1980,24.0,33.4,28.3,8888.0
09-12-1980,25.0,33.5,29.3,0.0
10-12-1980,25.0,33.2,29.5,0.0
11-12-1980,25.0,30.8,26.8,43.0
12-12-1980,24.0,29.6,26.7,4.0
13-12-1980,25.0,29.2,26.9,8888.0
14-12-1980,24.0,30.8,26.8,2.0
15-12-1980,24.0,31.0,26.7,8888.0
16-12-1980,24.0,32.7,28.0,0.0
17-12-1980,24.0,31.6,26.7,30.0
18-12-1980,25.0,31.0,26.4,28.0
19-12-1980,22.0,32.0,27.2,8888.0
20-12-1980,24.0,32.0,27.9,8888.0
21-12-1980,24.0,29.4,25.2,36.0
22-12-1980,20.0,26.3,24.7,105.0
23-12-1980,22.0,29.2,24.8,7.0
24-12-1980,24.0,30.6,26.4,8888.0
25-12-1980,25.0,32.2,28.9,0.0
26-12-1980,25.0,32.4,28.2,8888.0
27-12-1980,24.0,32.0,27.5,0.0
28-12-1980,25.0,30.2,26.4,6.0
29-12-1980,24.0,30.4,26.2,9.0
30-12-1980,24.0,31.0,26.9,8888.0
31-12-1980,24.0,31.4,26.8,1.0
01-01-1981,21.0,33.4,29.3,0.0
02-01-1981,24.0,32.2,26.6,25.0
03-01-1981,24.0,32.4,28.3,0.0
04-01-1981,24.0,31.2,27.3,0.0
05-01-1981,24.0,31.4,27.9,12.0
06-01-1981,21.0,24.0,26.6,0.0
07-01-1981,24.0,30.4,26.8,6.0
08-01-1981,23.0,30.0,26.5,1.0
09-01-1981,23.0,29.6,26.3,0.0
10-01-1981,25.0,31.4,27.3,0.0
11-01-1981,24.0,31.2,27.4,0.0
12-01-1981,21.0,30.0,26.5,31.0
13-01-1981,23.0,27.2,24.4,12.0
14-01-1981,23.0,29.7,25.5,20.0
15-01-1981,24.0,29.6,26.8,51.0
16-01-1981,24.0,27.4,26.0,75.0
17-01-1981,24.0,29.4,26.8,36.0
18-01-1981,23.0,30.6,27.8,1.0
19-01-1981,23.0,31.4,27.5,15.0
20-01-1981,25.0,30.2,27.6,1.0
21-01-1981,26.0,30.8,27.7,13.0
22-01-1981,24.0,30.2,26.8,10.0
23-01-1981,24.0,30.6,26.3,17.0
24-01-1981,24.0,31.0,27.0,0.0
25-01-1981,22.0,30.1,26.7,14.0
26-01-1981,23.0,29.0,26.4,31.0
27-01-1981,24.0,26.3,25.0,79.0
28-01-1981,23.0,26.8,24.4,115.0
29-01-1981,21.0,26.6,24.2,64.0
30-01-1981,20.0,28.2,24.8,42.0
31-01-1981,22.0,28.3,26.1,20.0
01-02-1981,24.0,29.0,24.7,9.0
02-02-1981,23.0,32.5,26.0,24.0
03-02-1981,23.0,28.4,25.7,32.0
04-02-1981,24.0,30.4,27.0,3.0
05-02-1981,25.0,29.8,26.9,6.0
06-02-1981,23.0,30.2,27.1,5.0
07-02-1981,24.0,28.3,25.2,7.0
08-02-1981,23.0,28.6,25.1,49.0
09-02-1981,23.0,29.2,25.7,8.0
10-02-1981,23.0,30.2,26.4,8888.0
11-02-1981,23.0,28.9,26.0,8888.0
12-02-1981,24.0,28.7,26.3,8888.0
13-02-1981,24.0,29.4,26.7,13.0
14-02-1981,23.0,29.4,26.5,41.0
15-02-1981,24.0,27.2,24.9,15.0
16-02-1981,23.0,28.0,25.2,37.0
17-02-1981,24.0,29.4,25.6,29.0
18-02-1981,24.0,29.6,26.4,4.0
19-02-1981,24.0,30.8,26.4,8.0
20-02-1981,23.0,29.2,26.1,0.0
21-02-1981,25.0,29.8,26.4,3.0
22-02-1981,23.0,29.3,25.8,43.0
23-02-1981,22.0,29.2,25.3,16.0
24-02-1981,23.0,29.8,25.7,15.0
25-02-1981,25.0,29.8,26.4,24.0
26-02-1981,23.0,30.9,26.6,2.0
27-02-1981,23.0,29.4,25.2,7.0
28-02-1981,22.0,29.0,26.1,37.0
01-03-1981,23.0,26.9,24.8,29.0
02-03-1981,22.0,28.2,23.2,59.0
03-03-1981,22.0,29.4,25.6,42.0
04-03-1981,22.0,30.2,26.2,2.0
05-03-1981,23.0,31.2,26.3,8888.0
06-03-1981,23.0,31.0,25.8,0.0
07-03-1981,22.0,31.6,26.6,9.0
08-03-1981,23.0,30.0,26.5,0.0
09-03-1981,23.0,29.8,26.4,0.0
10-03-1981,23.0,31.6,26.8,0.0
11-03-1981,23.0,30.1,26.3,0.0
12-03-1981,23.0,31.2,26.9,32.0
13-03-1981,24.0,30.0,24.9,0.0
14-03-1981,24.0,29.4,25.7,2.0
15-03-1981,22.0,31.8,25.6,1.0
16-03-1981,24.0,32.0,27.5,2.0
17-03-1981,23.0,32.4,27.1,0.0
18-03-1981,24.0,32.6,28.2,0.0
19-03-1981,24.0,32.8,28.2,0.0
20-03-1981,24.0,31.8,27.1,0.0
21-03-1981,22.0,32.2,26.3,0.0
22-03-1981,22.0,32.1,26.7,0.0
23-03-1981,23.0,32.8,27.7,2.0
24-03-1981,24.0,32.8,27.7,0.0
25-03-1981,24.0,32.6,27.9,8888.0
26-03-1981,23.0,32.2,27.3,0.0
27-03-1981,25.0,32.2,27.9,8888.0
28-03-1981,24.0,32.2,26.5,2.0
29-03-1981,24.0,33.4,28.5,0.0
30-03-1981,24.0,32.0,28.1,0.0
31-03-1981,24.0,32.8,27.6,0.0
01-04-1981,23.0,33.0,27.5,8888.0
02-04-1981,23.0,33.4,28.4,0.0
03-04-1981,23.0,32.8,27.8,0.0
04-04-1981,23.0,33.4,27.5,0.0
05-04-1981,22.0,32.8,27.1,0.0
06-04-1981,23.0,31.8,28.9,0.0
07-04-1981,23.0,31.2,28.4,0.0
08-04-1981,22.0,33.0,28.1,0.0
09-04-1981,22.0,32.9,27.1,0.0
10-04-1981,22.0,32.4,26.4,0.0
11-04-1981,22.0,32.4,25.3,8888.0
12-04-1981,21.0,33.0,26.5,4.0
13-04-1981,22.0,32.8,27.5,0.0
14-04-1981,23.0,33.2,27.4,0.0
15-04-1981,23.0,32.9,27.3,0.0
16-04-1981,23.0,33.2,27.9,9.0
17-04-1981,23.0,32.6,28.0,0.0
18-04-1981,24.0,33.2,28.0,0.0
19-04-1981,24.0,33.6,28.4,0.0
20-04-1981,24.0,33.6,28.3,0.0
21-04-1981,23.0,33.0,27.9,0.0
22-04-1981,24.0,32.6,28.1,0.0
23-04-1981,24.0,33.0,28.1,8888.0
24-04-1981,23.0,33.4,27.9,0.0
25-04-1981,23.0,33.1,28.2,0.0
